,barbero,edited_transcription,path
86,1,"Un aspetto importante per capire la mentalità della delle classi dirigenti di quell'epoca è che sono tutti imbevuti di una specie di ideologia darwiniana, ma molto semplificata. No la sopravvivenza del più adatto la lotta per la sopravvivenza la sopravvivenza del più forte loro son convinti che anche gli stati sono in lotta fra loro in questo modo, i più forti trionferanno i più deboli saranno mangiati.",/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/086.flac
87,1,E siccome sono convinti di questo ognuno vuole essere forte e tutti si armano per sopravvivere nessuno si immagina di essere l'aggressore in futuro sono sempre gli altri gli aggressori.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/087.flac
88,1,Noi siamo minacciati. Dobbiamo essere forti.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/088.flac
89,1,Dobbiamo avere un grande esercito e siccome spendiamo una quantità enorme di soldi per un grande esercito.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/089.flac
90,1,Eh beh,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/090.flac
91,1,Dobbiamo prevedere che forse prima o poi lo useremo.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/091.flac
92,1,Non può essere escluso. Anzi è abbastanza probabile dice qualcuno.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/092.flac
93,1,Quelli sono anni È impressionante perché in quegli anni escono libri che parlano tranquillamente della prossima guerra.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/093.flac
94,1,È uno scenario prevedibile fa parte dell'orizzonte.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/094.flac
95,1,Nel 1911 è uscito in Germania un libro di un generale tedesco in generale von Bernhardi che si intitola la Germania e la prossima guerra.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/095.flac
96,1,Mancano tre anni alla prima guerra.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/096.flac
97,1,In questo libro ci sono dei capitoli che si intitolano il diritto di fare la guerra il dovere di fare la guerra.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/097.flac
98,1,dominare il mondo o perire,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/098.flac
99,1,"Ho fatto un esempio tedesco perché i Generali tedeschi sono particolarmente propensi a esplicitare questi discorsi, ma in realtà in tutti i paesi si facevano discorsi simili.",/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/099.flac
100,1,"E beninteso, non tutti ragionavano così c'era anche qualcuno lucido che diceva. Ma guardate che con l'economia interdipendenti che abbiamo fare una guerra fra le grandi potenze, sarebbe una catastrofe.",/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/100.flac
101,1,Vi Cito ancora un libro uscito in quegli anni sono i libri che leggevano i primi ministri e i comandanti degli eserciti ce li avevano sul comodino nel 1910 esce un libro di un pubblicista inglese Norman angell che si intitola La grande illusione.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/101.flac
102,1,"Ricordate il film La grande illusione aveva poi copiato il titolo da questo libro che al suo tempo era molto famoso la grande illusione, cos'è l'autore dice la grande illusione proprio quella delle nostre grandi potenze che credono che avere un grande esercito e prepararsi a vincere la prossima guerra sia una garanzia, non è così la prossima guerra la perderemo tutti dice questo autore la prossima guerra distruggerà anche i vincitori è un'illusione credere che la forza ci salverà. ora libri come questo circolano i politici li leggono e nell'Europa del 14 diversi politici si erano abbastanza convinti che in effetti una guerra tra le grandi potenze, sarebbe stata una catastrofe, però il paradosso è che questi politici Erano alla testa di paesi Armati Fino Ai Denti.",/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/102.flac
103,1,Era talmente prevedibile lo scenario della prossima guerra che a un certo punto È successa questa cosa vi racconto questo particolare.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/103.flac
104,1,A Londra a un certo punto il ministro degli Esteri inglese parlando con l'ambasciatore tedesco il principe Lichnovsky.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/104.flac
105,1,"A un certo punto l'ambasciata il ministro degli Esteri inglese Grey dice all'ambasciatore tedesco, sentite questa conversazione:",/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/105.flac
106,1,Se scoppiasse una guerra Europea per un attacco austriaco alla Serbia.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/106.flac
107,1,E la Russia spinta dall'opinione pubblica marciasse contro l'Austria.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/107.flac
108,1,Costringendo in tal modo la Germania a andare in soccorso dell'Austria la Francia sarebbe inevitabilmente coinvolta e nessuno sa dove si potrebbe arrivare. è la descrizione di quello che vi sto raccontando stasera la crisi di Sarajevo la crisi dell'estate del 14. Solo che questa conversazione è avvenuta due anni prima nel dicembre del 12 Grey ha detto queste cose all'ambasciatore tedesco.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/108.flac
109,1,"Gli scenari son quelli, dove può scoppiare una guerra? e son pochi i posti i balcani, sono un posto tipico con tutti I disordini che ci sono.",/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/109.flac
110,1,Ora a partire dal fatto che lo scenario della prossima guerra è prevedibile si crea però una spaccatura tra i politici e i militari.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/110.flac
111,1,Perché i politici dicono Guardate questo scenario dobbiamo fare di tutto per evitarlo sarebbe una catastrofe se si realizzasse.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/111.flac
112,1,Ma i militari hanno un altro mestiere.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/112.flac
113,1,Il mestiere dei militari è di dire E se invece succede. Noi cosa facciamo? Se invece succede noi dobbiamo essere pronti.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/113.flac
114,1,"Perciò i militari in quegli anni di grande crescita economica premono tutti questi soldi usiamoli usiamoli per essere più forti e i politici cedono. gli anni che precedono Il 14 sono anni di corsa agli armamenti in cui ogni paese non perché voglia aggredire qualcuno, ma perché è preoccupato per la sua sicurezza rafforza il suo esercito.",/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/114.flac
115,1,Nell'agosto del 13 10 mesi prima dell'attentato di Sarajevo la Francia passa una legge per cui il servizio militare il servizio di leva viene innalzato da due a tre anni. immaginate un mondo in cui il servizio di leva dura tre anni.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/115.flac
116,1,Cosa dicono i tedeschi quando il Parlamento francese vota la legge che aumenta il servizio di leva i tedeschi dicono i francesi vogliono fare la guerra. Ci minacciano.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/116.flac
117,1,È una reazione molto comprensibile che che i politologi hanno studiato è una reazione che si chiama il paradosso della sicurezza.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/117.flac
118,1,"Io voglio essere più sicuro, quindi mi armo i miei vicini si spaventano si sentono meno sicuri di prima.",/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/118.flac
119,1,Quindi si armano anche loro e così via. E così via.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/119.flac
120,1,"Penultima cosa prima di arrivare tornare all'austria che sta decidendo cosa fare contro la Serbia penultima cosa per aver chiaro il quadro di quel momento i militari non si limitano a chiedere più armi fanno anche un'altra cosa. il loro mestiere è di dire se succede davvero la guerra, noi dobbiamo essere pronti essere pronti vuol dire fare dei piani.",/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/120.flac
121,1,"Nel 1914 le grandi potenze non si fanno più la guerra fra loro da un sacco di tempo dalla guerra di Crimea dalla guerra Franco prussiana, son passati quasi 50 anni in quei 50 anni gli stati maggiori non hanno fatto altro che preparare Piani se scoppia la guerra quella guerra lì contro quel nemico lì. Noi cosa facciamo? Ci sono i piani pronti per tutte le guerre impossibili dettagliatissimi precisissimi, ogni anno li riaprono vanno a precisare aggiustare un dettaglio per 50 anni li hanno perfezionati ci sono i piani pronti per tutto.",/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/121.flac
122,1,un aneddoto A questo proposito nel novembre del 1913,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/122.flac
123,1,"mancano otto mesi all'attentato di Sarajevo, il re del Belgio è in visita di Stato a Berlino, c'è un ricevimento e durante il ricevimento Il Kaiser Guglielmo di indica un generale al re del Belgio e gli dice",/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/123.flac
124,1,Quello è l'uomo che comanderà la marcia su Parigi.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/124.flac
125,1,"I piani sono talmente completi che è già tutto deciso, perfino chi comanderà ogni singola armata e così via tutto pronto, se dovesse venire la guerra.",/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/125.flac
126,1,Finalmente ultima cosa prima di tornare a Vienna dove stanno discutendo su esattamente cosa chiedere ai serbi e come fare per dargli una bella lezione ultima cosa.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/126.flac
127,1,Questa corsa agli armamenti di questi anni ha un'altra caratteristica che la rende molto pericolosa.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/127.flac
128,1,Che permette di prevedere l'evoluzione dei rapporti di forza.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/128.flac
129,1,"Gli armamenti sono cose lente imposti una corazzata, sarà pronta fra cinque anni aumenti di un anno il servizio di leva e prima che si senta passano due anni e così via. E così via. Perciò ognuno sta molto attento a: noi, quand'è che saremo al massimo della forza e loro la Russia, per esempio è debole militarmente in quel momento dopo la guerra russo-giapponese, però sta facendo grandissimi investimenti, tra qualche anno sarà molto più forte.",/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/129.flac
130,1,"allora in questo clima Voi capite i militari fanno il loro mestiere il loro mestiere è di dire se ci sarà la guerra, noi dobbiamo essere pronti. E a proposito, se ci sarà la guerra a noi quando conviene che ci sia?",/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/130.flac
131,1,Ci conviene che sia presto o ci conviene che sia più tardi tutti i militari fanno Questi calcoli.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/131.flac
132,1,E poi ogni tanto qualcosa cambia. Nell'aprile 1914,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/132.flac
133,1,Si viene a sapere che la Russia e l'Inghilterra stanno negoziando un accordo navale.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/133.flac
134,1,"L'Inghilterra finora non l'ho quasi menzionata non ha alleanze l'Inghilterra, ci tornerò subito.",/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/134.flac
135,1,Ma adesso sta cominciando dai colloqui con la Russia.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/135.flac
136,1,Voi capite Che effetto fa questo a Berlino?,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/136.flac
137,1,A Berlino dicono abbiamo già la Russia e la Francia alleate fra loro contro di noi nella prossima guerra quando verrà.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/137.flac
138,1,Se anche l'Inghilterra dovesse allearsi con loro per noi la situazione peggiora. questi colloqui tra Russia e inglesi cominciano ad aprile. a maggio del 14 il comandante dell'esercito tedesco Von Moltke dichiara,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/138.flac
139,1,In privato e non in pubblico.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/139.flac
140,1,Da questo momento ogni giorno di ritardo potrà solo diminuire le nostre probabilità di successo.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/140.flac
141,1,Qualche settimana ancora il primo giugno del 14 Von Moltke dichiara ora siamo pronti e più presto è meglio è.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/141.flac
142,1,Mancano quattro settimane all'attentato di Sarajevo.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/142.flac
143,1,L'ha organizzato Von Moltke l'attentato di Sarajevo? No evidentemente,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/143.flac
144,1,È il catalizzatore che fa venir fuori tutte queste cose che sono state lì a bollire per anni.,/hd4tb/archivio_barbero/splits/7_La_Prima_Guerra_Mondiale__Come_scoppiano_le_guerre__Barbero_Riserva_Festival_della_Mente_2014/144.flac
